movie_id,movie_name,director_name,hero_name,heroine_name,music_director,genre_id,producer_name,duration,budget,ott_id,rating,language,crew_cast,release_date
22497,factor,Susan Morgan,Devin,Tiffany,Stacey Miller,12,Justin Kirk,2:52:00,3984342.0,5,7.3,english,Rachel Velez,2019-06-27
9320,bag,Joshua Roy,Steven,Tammy,Wanda Jackson,7,Terri Thompson,3:08:00,4151119.0,9,5.1,malayalam,Lee Turner,2017-10-31
19084,notice,Sherry Moreno,Jason,Jennifer,John Warren,3,Carrie Phillips,3:45:00,8183102.0,10,3.9,hindi,Joshua Lucas,2008-06-16
17294,none,Tyler Tran,Timothy,Patricia,Ryan Fox,12,Steven Howell,2:46:00,7045023.0,6,5.7,telugu,Mrs. Holly Douglas,2010-12-24
237,wish,Carolyn Klein,Samuel,Brittney,Connie Watson,11,Tara Hicks,2:59:00,1086330.0,2,2.3,kannada,Sarah Shepherd,2011-12-25
18156,quite,Christopher King,Andrew,Nicole,Amanda Walton,3,Anthony Rios,3:07:00,9374952.0,1,3.6,kannada,Jennifer Ross,2016-03-03
10804,reduce,Jessica Johnson,Cameron,Amy,Joshua Oconnor,6,Stacy Lee,3:08:00,9007445.0,3,5.1,telugu,Tyler Bowen,2009-08-20
10303,knowledge,Donna Huynh,Matthew,Alice,Jeffery Carson,12,Annette Jennings,3:14:00,,9,9.3,hindi,Matthew Griffin,2012-10-13
11406,law,Kendra Wagner,Andrew,Lisa,Kristie Serrano,10,Sherry Brown,3:19:00,1810121.0,8,4.1,english,David Howard,2012-11-06
8169,course,Raymond Taylor,Andrew,Tonya,Joseph Martinez,5,Mark Davis,3:12:00,4844241.0,4,7.3,telugu,Karl Hammond DDS,
16363,produce,Gregory Newman,Andrew,Darlene,William Lawson,2,Rachel Dawson,2:39:00,7655868.0,6,4.5,hindi,Taylor Lee,2011-07-25
14800,past,Austin Hall,Phillip,Danielle,Corey Sutton,11,,2:38:00,9307697.0,5,7.3,malayalam,Dorothy Brown,2007-10-14
1107,get,Deborah Trujillo,Brandon,Regina,Kelli Frederick,7,Jesse Bowman DVM,2:31:00,6625857.0,7,7.2,kannada,Mr. Brian Mercado PhD,2020-08-11
17889,establish,Nancy Cole,Christopher,Lindsay,Dean Braun,1,Denise Scott,3:33:00,518403.0,5,6.7,telugu,April Acosta,2006-03-11
17805,area,Maurice Rodriguez,Terry,Katherine,Michael Pratt,1,David Gregory,2:31:00,5620686.0,4,6.4,malayalam,Stephen Joyce,2012-02-15
17044,wear,Diane Hawkins,Jason,Elizabeth,Allison Murillo,1,Mr. Robert Evans,3:03:00,272291.0,6,9.0,hindi,Anthony Dennis,
14754,decide,Andrew Reeves,William,Ashley,Mary Richardson,9,Thomas Rivers,3:01:00,4039552.0,3,9.2,kannada,Jonathan Keith,2011-01-18
4436,next,Michael Bond,Andre,Monica,Levi Hall,2,Leah Turner,3:03:00,,7,7.0,telugu,Steven Villa,
12675,behavior,Wendy Cisneros,Eric,Kimberly,Jessica Carlson,11,,3:34:00,,10,2.6,hindi,Kimberly Cook,2017-11-09
12771,task,Jenna Knight,Mark,Tracy,Steve Brown,4,James Marquez,2:46:00,3765572.0,2,6.4,malayalam,Sandy Curtis,2004-07-17
19514,per,Peter Vasquez,Michael,Amanda,Gregory Cox,10,Victoria Thompson,2:42:00,4281613.0,6,3.9,telugu,Sheila Meyers,
14444,your,Colin Clarke,James,Rachel,Erica Hernandez,2,Jordan Ochoa,3:14:00,2926405.0,8,7.0,malayalam,Alexander Garcia,2023-02-26
1346,single,James Hays,Joseph,Theresa,Larry Cochran,7,Craig Tucker,3:46:00,8709718.0,3,3.2,malayalam,Dr. Samantha Jones,2007-02-09
5140,themselves,Sarah Rhodes,Dakota,Ashley,John Ramirez,8,Cynthia Nelson,3:16:00,2204417.0,6,7.2,english,Francis Johnson,
12516,hundred,Daniel Wilson,Michael,Jennifer,Christina Martinez,3,Sarah Hill,3:41:00,3581451.0,3,3.4,english,Alex Ballard,2017-09-27
17914,read,Kent Edwards,Adam,Leah,Karen Rodgers,9,Jessica Mills,3:11:00,1606743.0,8,9.4,hindi,Donna Ward,
21220,control,Sarah Lewis,Lawrence,Jessica,Lisa Wright,5,Heather Benjamin,3:46:00,2145189.0,3,3.4,telugu,Jason Austin,2018-04-30
20463,color,Stephanie Miller,Christian,Colleen,Rebecca Edwards DDS,8,Michele Paul,3:41:00,9937088.0,3,7.6,english,Jennifer Reid,2010-07-15
21243,everything,Christine Reyes,Dustin,Lisa,Isaiah Wilson,6,Scott Morris,3:04:00,6558288.0,1,5.8,english,Amy Matthews,
24672,personal,Caitlyn Harvey,Daniel,Sandra,Adam Murphy,9,Kevin Garcia,2:45:00,2152953.0,6,9.5,kannada,Allison Dawson,2009-03-03
20889,program,Dylan Mcintosh,Phillip,Holly,Crystal Scott,9,Xavier Hunter,3:50:00,3504002.0,10,7.2,hindi,James Lee,2005-07-25
8659,list,Dean Harper,Scott,Alexandria,Melissa Schroeder,2,,3:45:00,4577126.0,1,6.1,kannada,David Anderson,2012-06-21
22010,other,Heather Cortez,Christopher,Tamara,Cynthia Le,5,Karina Yates,2:43:00,5952599.0,6,8.8,hindi,Jason Diaz,2022-06-13
11155,trip,Melissa Hernandez,Joshua,Angela,Elizabeth Hubbard,1,,2:58:00,,5,9.0,kannada,Daniel Paul,2011-05-26
22290,fish,Mr. Frank Wiley DDS,Gabriel,Emily,Daniel Morrow,1,Kevin Perry,3:09:00,1395420.0,2,8.2,telugu,Amanda Miller,
16185,society,Mitchell Grant,Danny,Nancy,Elizabeth Williams,7,Wendy Tucker,3:05:00,1408697.0,4,9.3,telugu,Richard Johnson,2023-04-10
12264,culture,Yvonne Cobb,Mark,Sandra,Ryan Evans,4,,3:28:00,9854480.0,6,6.1,telugu,Michelle Ford,2014-12-28
2178,note,Austin Todd,John,Lisa,Todd Vincent,5,,3:47:00,4100146.0,3,5.4,english,Carla Garcia,2013-05-14
11653,heart,William Barnett,Anthony,Nichole,Ryan Beck,2,Mr. Craig Kelly,3:09:00,3981147.0,8,6.8,hindi,Leonard Hood,
8013,crime,Jessica Evans,Jerry,Katelyn,Benjamin Horn,6,Jonathan Mcbride,3:11:00,3956978.0,9,8.3,hindi,Matthew Harper,2021-08-23
12008,white,Derrick Wells,Derek,Leslie,Joshua Gilbert,5,Thomas Howard,3:43:00,8303002.0,4,7.2,hindi,Robert Ross,2004-03-14
17638,successful,Jonathan Alvarez,Brian,Kelly,Elizabeth Collins,11,David Peters,2:32:00,,6,8.3,kannada,Christopher Reeves,2014-03-28
9481,east,Elijah Murphy,Ryan,Jennifer,Joseph Bennett,6,Amy Hill,3:35:00,5870765.0,3,9.9,telugu,Shari Rose,2022-04-03
23961,management,Monica Rose,Joe,Denise,Abigail Oliver,8,Melissa Rojas,2:55:00,8409554.0,5,8.0,kannada,Larry Palmer,2019-08-26
10422,him,Cynthia Casey,Peter,Victoria,Sabrina Dunlap,5,Eric Norman,2:40:00,9884544.0,6,3.9,hindi,Brandon Larsen,2015-06-22
15716,identify,Timothy Anderson,Jon,Laura,Allison Williams,8,Catherine Daniels,3:21:00,7912036.0,1,6.8,english,Jane Lewis,2020-02-03
12340,total,Kevin Joyce,Joshua,Amy,Thomas Gray,9,Dr. Jessica Davis,3:28:00,5688693.0,7,7.4,malayalam,Katherine Foster,2021-08-26
1563,nation,Patricia Mitchell,Benjamin,Denise,Stephanie Eaton,5,Selena Mcgee,3:44:00,5551575.0,9,3.1,malayalam,Joseph Delacruz,2014-08-25
24346,those,Toni Salas,John,Michelle,Monica Jones,11,Kristin Collins,2:40:00,735645.0,2,2.2,kannada,Elizabeth Brady,2015-09-26
21312,pay,Gregory Morales,John,Tracey,Stacey Copeland,9,Lindsay Hess,3:26:00,4523893.0,3,4.0,english,Emily Smith,2015-07-02
10545,loss,Brandon Watkins,Joshua,Jennifer,Julie Wilson,5,Tara Middleton,2:40:00,6997185.0,9,9.1,english,Jared Campbell,2005-06-03
12985,security,Jennifer Fields,Derrick,Jennifer,Monique Williams,1,Alexis Roberts,3:41:00,,3,10.0,hindi,Carlos Macdonald,2017-11-13
4850,cold,Kara Mitchell,Christopher,Regina,Diane Harvey,5,Dennis Wagner,3:17:00,6828518.0,5,6.0,hindi,Melinda Howe,2011-06-24
1213,run,Brian Smith,Dan,Kristen,Brandon Reed,12,Loretta Knight,2:56:00,1554138.0,5,7.3,telugu,Kevin Kennedy,2015-10-18
7508,responsibility,Antonio Brown,Travis,Allison,Daniel Thomas,5,Maria Spence,3:33:00,4420041.0,1,6.4,english,Mary Johnson,2021-04-30
21769,best,Alexander Lane,Brett,Monica,Robert Deleon,1,Sharon Fuller,2:51:00,6041171.0,9,7.4,telugu,Mary Gallagher,2022-04-13
20823,situation,Susan Wilson,Nicholas,Sarah,Alexandra Williams,2,Kelly Valdez,3:22:00,1038067.0,7,6.9,hindi,Heather Newman,2012-06-10
15176,visit,Luis Chang,Ray,Patricia,Laurie Garcia,6,Jennifer Ayers,3:27:00,9584271.0,1,6.4,kannada,Linda Perez,2023-03-13
6431,for,Rachel Parker,Richard,Rhonda,Jordan Adkins,1,Danielle Frazier,2:50:00,3098440.0,9,3.4,hindi,Shannon Love,2014-12-22
6428,draw,Tammy Ortega,Tyrone,Emily,Erika Nichols,10,Darren Frederick,3:06:00,3915181.0,7,3.7,english,Danny Palmer,2019-12-20
24367,reason,Hannah Hudson,Daniel,Tammy,Virginia Fuller,12,Gabriela Gregory,3:13:00,5871788.0,10,3.8,malayalam,Erin Harris DDS,2022-07-12
10543,lot,Robert Gonzalez,Robert,Katherine,James Mejia,1,Jennifer Shannon,3:31:00,6861149.0,2,5.3,telugu,Michelle Martinez,2009-08-15
10202,describe,Robert Wright,Steven,Megan,Kyle Reed,1,Ronald Wilkins,3:46:00,5667986.0,5,3.1,malayalam,Debra Phelps,2022-12-29
7513,board,Renee Harris,Alex,Sandy,Lauren Johnson,8,Crystal James,3:08:00,1460945.0,1,7.7,hindi,Danielle Moore,2018-08-18
13328,deep,Betty Gordon,Juan,Amy,Mary Lee,1,Mary Robbins,2:45:00,,2,4.6,telugu,Laura White,2011-07-16
24267,order,Alexa Anderson,Andrew,Alicia,Robert Wagner,8,Catherine White,3:02:00,3522522.0,10,7.2,english,Tyler Adams,2023-11-28
19963,contain,Brandi Acosta,Jonathan,Alicia,Robert Joseph,6,Brandy Brown,3:42:00,8331026.0,1,4.2,english,Corey Smith,
20760,floor,Jason Jones,William,Victoria,Jennifer Vasquez,4,Edward Sexton,2:53:00,5353048.0,3,3.7,malayalam,Alan Taylor,2018-12-18
16390,most,Anthony Cook,William,Bethany,Kelly Vasquez,4,,3:40:00,7575134.0,2,8.0,hindi,Michelle Hoffman,2019-06-26
8028,knowledge,Patrick Lopez,Christian,Margaret,Brittany Mitchell,7,Anita Villanueva,2:51:00,3761111.0,6,8.0,english,Robert Ramos MD,2013-03-28
2505,somebody,Elizabeth Boyd,Eric,Margaret,Emily Gibbs,3,Kyle Moore,3:40:00,2138247.0,3,3.6,malayalam,David Shaffer,2019-07-20
5995,local,Barbara Palmer,Jason,Lisa,Kristin Thompson,6,Veronica Smith,3:01:00,3263604.0,8,5.7,kannada,Shelly Thompson,2009-03-23
17961,people,Joseph Romero,Kenneth,Jennifer,Andrew Powell,11,Crystal Molina,2:44:00,6437847.0,1,7.0,malayalam,Taylor Atkinson,2005-05-13
4737,oil,Donald Weaver,Jonathan,Jill,Maria Scott,6,Eric Cook,2:43:00,5163089.0,2,6.3,kannada,James Duncan,
10104,policy,Kevin Hall,William,Victoria,Deborah Brown,10,Kenneth Patterson,3:17:00,8416994.0,8,7.7,malayalam,Michael Neal,2008-06-28
2126,understand,Kevin Wiggins,Jeremiah,Rachel,Travis Williams,10,Nancy Smith,2:45:00,8219520.0,9,5.7,english,Felicia Powell,2016-10-03
3826,three,Curtis Ortega,Zachary,Colleen,Julie Hansen,11,Kimberly Gutierrez,2:43:00,6566375.0,2,2.8,kannada,Daniel Gonzales,2023-01-09
12589,that,Angela Graham,Antonio,Melanie,Adam Rodriguez,8,Donald Phillips,2:54:00,1147461.0,8,2.5,kannada,James Garrett,2023-05-27
16629,better,Jessica Morrow,Erik,Veronica,Anne Williams,5,Joseph Mccoy,3:15:00,7372908.0,1,5.7,kannada,Carolyn Ward,
5738,interview,Kim Sawyer,Charles,Alice,Cynthia Nguyen,1,Michael Patel,3:21:00,4246164.0,4,4.7,telugu,Anthony Stanley,2007-07-26
9353,still,Mary Miller,Brian,Amber,Cheyenne Adams,1,James Hickman,3:08:00,3868930.0,1,2.5,english,Donna Kim,2019-10-27
22642,bit,Shawn Bradley,Matthew,Katelyn,Brandon Miller,2,Monica Silva,3:34:00,873317.0,5,2.8,malayalam,Karen Williams,
10872,blood,Matthew Jones,Paul,Cathy,Brandon Powell,4,Robin Chapman,3:14:00,7722541.0,9,9.9,english,Melanie Nguyen,2013-04-09
19387,per,Christopher Peterson,John,Emily,Emma Murphy,1,Michael Moore,3:11:00,7977701.0,9,6.2,english,Richard Dixon,
8790,per,Morgan Armstrong,Nicholas,Jennifer,Andre Atkins,6,Kayla Leach,3:12:00,5908744.0,7,5.1,malayalam,Nathaniel Chen,
22113,industry,Edward Martin,Anthony,Elizabeth,Linda Thompson,12,Lisa Brown,3:29:00,1857422.0,10,7.3,hindi,Michael Morse,2020-03-11
14984,team,Derrick Kelly,Ryan,Kristina,Diana Peters,5,Jennifer Bailey,2:54:00,9016719.0,5,8.4,telugu,Mary Reeves,2004-05-20
21151,perhaps,Aaron Mack,Nicholas,Lauren,Alex Brown,7,Amy Morris,3:48:00,,1,7.9,malayalam,April Bailey,2006-10-17
23289,sort,Megan Mueller,William,Lindsay,Jessica Larson,5,Lacey Mills,2:54:00,7509463.0,9,3.9,kannada,Amy White,2016-01-17
22985,evidence,Steven Campbell,Tyler,Mallory,Terry Williams,3,Nathan Jacobs,2:31:00,4888908.0,3,7.4,kannada,Amanda Glover,2020-04-28
3677,ahead,Lisa Norris,Adam,Marie,Deanna Johnson,4,Michael Solis,3:40:00,7895064.0,1,3.4,hindi,Alexis Warren,2015-02-19
11809,memory,Renee Williams,Ricky,Christina,Tristan Wilkerson,4,Ronald Thompson,3:02:00,13319.0,8,5.0,telugu,Kenneth Richardson,2004-07-24
2447,bad,Morgan Wheeler MD,Daryl,Deborah,Bradley Jordan,6,Robert Cordova,2:44:00,3157659.0,4,8.2,malayalam,Rita Hanna,2005-01-17
14550,food,Jason Cohen,Jeffrey,Lori,Dave Jenkins,6,Thomas Young,3:12:00,4922096.0,6,2.6,telugu,Robert Pham,
24828,system,Richard Herman,Grant,Tammy,Karen Flores,3,,3:36:00,749036.0,10,6.8,telugu,Edward Atkinson,2022-02-11
2953,people,Amanda Peters,Anthony,Stephanie,Jason Russell DVM,7,Bruce Douglas,3:22:00,1132949.0,9,2.6,malayalam,Phillip Gregory,2012-05-01
5495,pass,Tommy Ortiz,Paul,Amanda,Rebecca Sullivan,6,Christopher Jones,3:38:00,3797091.0,8,7.0,kannada,Linda Reeves,2009-01-19
22525,speak,Martin Herman,Kyle,Sarah,James Hunt DDS,3,Tyler Perez,2:37:00,6049726.0,2,4.7,hindi,Dr. Jonathan Craig,2005-05-05
20484,book,Kathy Woodward,Matthew,Carrie,Jessica Anderson,1,Mrs. Connie Padilla,2:45:00,1584895.0,9,5.3,telugu,Joseph Sanchez,2015-01-31
5883,scientist,Kevin Thompson DDS,John,Susan,Natasha Evans,12,Kaitlyn Wright,3:33:00,4953815.0,9,5.0,kannada,Joshua Ellis,2021-05-15
13565,development,Michael Wang,James,Crystal,Jonathan Nichols,10,Allison Anderson,3:30:00,1967525.0,4,3.7,kannada,Robert Kaufman,2017-02-06
19167,certainly,Alexander Khan,Dennis,Jacqueline,Richard Vasquez,12,Curtis Thomas,3:14:00,581502.0,9,3.4,english,Kelly Cain,2014-02-22
18937,clearly,Mason Lewis,Adam,Amanda,Michael Johnson,6,Christopher Payne,3:31:00,2352970.0,8,4.4,english,Curtis Williams,2017-05-21
20699,president,Adrian Harris,John,Megan,Kristen Holder,7,Jason Boyle,2:59:00,3687341.0,4,8.8,malayalam,Gregory Smith,2016-03-09
17915,recently,Timothy Kim,Zachary,Marissa,Benjamin Smith,12,Jessica George,3:22:00,9475098.0,5,6.1,english,James Young,2018-10-07
11379,beautiful,Brenda Aguilar,Austin,Marie,Carl Buck,2,Ann Hernandez,3:37:00,3152256.0,8,2.4,kannada,Samantha Clark,2008-10-09
14963,summer,Ann Williams,Christopher,Sherry,Thomas Oconnor,7,Brittany Blair,2:37:00,8914538.0,6,8.8,english,Jason Taylor,
5981,fly,Joseph Chambers,Keith,Kayla,Marcus Foster,12,William Smith,3:32:00,1061090.0,2,5.8,hindi,Teresa Thomas MD,2016-03-12
24396,visit,Cassandra Swanson,Michael,Michelle,Thomas Edwards,6,Timothy Brooks,3:23:00,6710779.0,2,8.7,telugu,Tyler Sloan,2022-07-16
12016,name,Susan Miller,Jonathan,Tammy,Philip Smith,5,William Peterson,3:36:00,8639295.0,1,6.7,telugu,Mr. Michael Villegas PhD,2020-05-27
24069,offer,Victoria Taylor,Robert,Kimberly,Felicia Perez MD,1,,3:19:00,,3,2.3,kannada,Cody Lee,2011-10-31
16000,bag,Ashley Perry,Douglas,Natalie,Dorothy Oneal,8,Kelly Medina,2:34:00,803161.0,1,2.2,malayalam,Chad Casey,2017-08-17
6425,speak,Rachel Smith,Charles,Kathryn,Bonnie Freeman,1,Crystal Salas,3:41:00,6602059.0,7,5.3,english,Donald Coleman,2008-12-22
7699,management,Amanda Davis,Charles,Tracy,Kelsey Lang,5,Jeffrey Ashley,2:36:00,6919404.0,9,3.9,malayalam,Christopher Douglas,2022-07-05
1061,debate,Lawrence Cook,Mark,Jessica,Vicki Thompson,12,Nathan Velazquez,2:47:00,1903082.0,5,7.2,english,James Elliott,2008-01-24
4200,structure,Debra Armstrong,Matthew,Chloe,Anna Burns,8,Briana Cooper,3:19:00,1776441.0,9,8.3,malayalam,Darrell Best,2014-04-03
16328,develop,Alexander Stanley,Jordan,Tracy,Mark Hernandez,5,David Chaney,3:46:00,5195889.0,1,7.1,hindi,Ralph Luna,2009-06-18
5062,whose,Cynthia Stevens,Nicholas,Maria,Tina Peters,4,Lisa Washington,3:10:00,,2,6.5,english,Wyatt Ortiz,2010-10-06
9355,create,David Walters,Joseph,Katie,Tony Flores,6,Jessica Edwards,3:05:00,1294459.0,10,7.3,english,Megan Sheppard,2009-09-21
16953,traditional,Brittany Case,Dillon,Dana,Crystal Christian,4,,2:53:00,,1,9.5,english,Brady Savage,2015-10-01
23976,ten,Tammy Knight,Jesus,Wanda,Judith Olsen,12,John Peterson,3:29:00,,2,8.7,hindi,Denise Robertson,2017-10-15
10467,never,Mrs. Jessica Pacheco,Alexander,Sonya,Joseph Rivera MD,1,Sarah Fox,3:44:00,4358813.0,4,6.9,hindi,Robin Morrison,2017-10-26
18379,card,Kathryn Lopez,Jonathan,Nancy,Steven Johnson,6,Ronald Travis,3:24:00,,4,4.8,telugu,Travis Luna,
18980,there,Nathan Gonzalez,Terry,Stephanie,Mr. Alejandro Williams,5,Matthew Diaz,3:35:00,7168922.0,7,4.7,telugu,James Gomez,2007-06-27
12721,commercial,Rodney James,Mike,Kimberly,Robert Jensen,4,Joseph Gomez,2:40:00,6042974.0,7,3.3,malayalam,Scott Braun,2009-05-22
5970,born,Lori Swanson,Daniel,Angela,Annette Martinez,5,Connie Gibbs,3:23:00,4272482.0,2,9.0,telugu,Christine Bailey,2020-03-13
13449,his,Jason Osborne,Patrick,Donna,Jake White,11,Samuel Hamilton,3:29:00,5249154.0,10,2.0,hindi,Marc Gates,2006-03-31
4618,require,Dr. Aaron Daniels,Charles,Ariel,Theresa Bell DVM,3,Lisa Anderson,2:34:00,3099073.0,8,5.3,malayalam,Jessica Mahoney,2011-03-04
19733,beat,Peter Johnson,Matthew,Dawn,Victor Saunders,3,,3:09:00,9820951.0,6,5.6,malayalam,Yolanda Kelley,2010-01-22
23805,factor,Paul Diaz,Robert,Amy,Brandy Parsons,10,Harry Young,3:11:00,3036420.0,1,2.4,malayalam,Clarence Brock,2018-11-22
3668,difference,Zachary Skinner,John,Kristin,Carrie Marshall,12,Larry Hamilton,2:31:00,8267598.0,4,8.9,kannada,Leslie Watson,2015-08-10
2587,because,Laura Morris,John,Pamela,Nicholas Calderon,5,Robert Vazquez,3:06:00,1456137.0,4,4.9,kannada,Wayne Barnett,2010-05-11
17969,bag,Matthew Leach,Cory,Susan,Louis Sims,12,Alicia Love,2:42:00,172828.0,2,2.4,malayalam,Peter Munoz,2012-10-01
24155,Republican,Steven Glenn,Roberto,Barbara,David Smith,2,Elizabeth Hubbard,3:17:00,,4,4.4,malayalam,Joseph Spears,
6418,area,Jill Singh,Randy,Susan,Courtney Smith,12,Joseph Moore,2:35:00,9059894.0,9,4.6,kannada,William Owens,2009-06-22
6704,carry,Elizabeth Mclaughlin,Robert,Lisa,Ashley Weaver,12,April Snow,3:04:00,887037.0,8,6.0,english,Miss Katrina Zamora,2010-05-25
11118,cold,Melissa Lopez,Jeffrey,Stephanie,Ellen Mclaughlin,10,,3:43:00,6147469.0,2,8.2,malayalam,Emily Phillips,2012-12-30
2809,attorney,Jennifer Lawson,Tyler,Alexandra,Miguel Hawkins,1,Sarah Lopez,3:37:00,2204917.0,7,8.8,hindi,Jennifer Rogers MD,2005-04-17
23357,finish,Joshua Barajas,Jose,Kathleen,Jacqueline Sparks,11,William Moreno,3:48:00,7671036.0,1,9.5,kannada,Nicole Hanson,2019-03-22
8730,may,Brandon Wells,Vincent,Carolyn,Teresa Sanford,6,Shane Leonard,3:45:00,2423579.0,3,7.3,telugu,Jessica Ford,2005-05-03
4863,loss,Emily Ward,Eric,Christine,Kenneth Lee,5,Rachel Harvey,3:47:00,1575418.0,1,8.1,hindi,Joseph Williams,2006-08-13
18961,edge,Kathy Hayes,John,Megan,Todd Randall,5,John Ramos,2:40:00,8600403.0,4,6.4,kannada,Danielle Pineda,2004-10-11
12235,scientist,Stacie Davis,Christopher,Nicole,Jesus Davis,6,Angela Rogers,3:22:00,4882055.0,7,7.8,malayalam,Michael Cain,2017-11-16
825,event,Mrs. Karen Proctor,Reginald,Jennifer,Michael Garcia,11,Steven Taylor,3:26:00,3087154.0,4,7.6,telugu,Alyssa Johnson,2012-03-04
1569,television,Matthew Hatfield,Andrew,Shannon,Tiffany Horton,12,Dennis Berg,3:03:00,9608700.0,8,9.7,malayalam,Rebecca Mcgee,
11562,region,Taylor Gay,Scott,Elizabeth,Joshua Powell,1,Nicholas Riddle,2:32:00,3723962.0,10,5.4,hindi,Debra Mendez,2019-10-27
16706,single,Joseph Hill,Ricardo,Nicole,Gina Thomas,3,Mark Fox,3:39:00,4195876.0,3,7.2,english,Michael Hicks,2021-10-07
11141,from,Jennifer Harris,Adrian,Kaitlyn,Megan Alvarez,11,Shelby Johnson,3:25:00,2959084.0,9,7.6,malayalam,Adrienne Hoover MD,2014-08-19
24888,opportunity,Samuel Nunez,Mark,Michele,Timothy Stevens,8,Christina Rodriguez,3:41:00,970074.0,2,9.6,kannada,Nicholas Wong,2017-06-23
12723,memory,Dawn Soto,Patrick,Sheri,Tiffany Ortega,2,Jack Hernandez,3:02:00,5083388.0,2,7.7,kannada,Christina Garcia,
14834,score,Jessica Welch,Adam,Kristi,Dawn Brown,10,John Lucas,3:33:00,1379874.0,2,5.7,kannada,Michael Phillips MD,2018-09-05
6430,job,James Rodriguez,Jason,Laura,Matthew Arias,5,Monica Lara,3:17:00,4827365.0,8,9.9,malayalam,Raymond Evans,2022-04-30
15257,weight,Amy Wallace,Jeffery,Amy,Jill Young,4,Crystal Williams,2:31:00,552718.0,1,6.3,telugu,Brandon Johnson,2021-12-07
9095,green,Frank Rivera,Samuel,Rachael,Mario Crawford,3,Hannah Jones,3:41:00,705294.0,6,8.8,hindi,Steven Sexton,2010-01-15
4679,situation,William Nichols,John,Leslie,Suzanne Reynolds,5,Diane Jackson,3:28:00,7887663.0,8,6.0,english,Rodney Knight,2007-08-10
16159,song,Joel Collins,Andrew,Rhonda,Angela Blackwell,7,Matthew Perez,3:02:00,,4,7.8,kannada,Nicolas Davidson,2011-03-31
22920,feeling,Danielle Davila,Thomas,Jenny,Alexander Reynolds,12,Michael Vaughn,3:33:00,,8,5.1,telugu,Kenneth Williams,2006-09-22
24137,field,James Perez,Jacob,Cindy,Sean Salinas,2,Barbara Burke,3:45:00,5671395.0,1,8.3,english,James Ramirez,2015-05-01
3405,five,Andrea Murphy,Jason,Jasmine,Cynthia Walker,8,Jean Peterson,3:19:00,,2,9.4,english,Sharon Munoz,2014-11-27
15927,respond,Rachel Lopez,Daniel,Heather,Natasha Wu,2,Howard Vaughan,3:23:00,4735338.0,9,4.8,kannada,Angelica Taylor,2013-04-02
18806,wonder,Eric Rangel,Clinton,Cynthia,Michelle Castro,4,David Herman Jr.,2:54:00,6222877.0,10,6.9,hindi,Mr. Darren Bennett,
19214,quickly,Carlos Parker,Brady,Amanda,Kevin Gonzalez,7,Angie Henderson,2:37:00,5726835.0,4,8.2,malayalam,Michelle Abbott,2010-07-18
24164,amount,Leslie Stewart,Jason,Michelle,Joseph Rivera,6,Susan Green,3:19:00,9724842.0,1,5.3,hindi,Rodney Yu,2020-11-02
2813,instead,Michael Maxwell,Kevin,Katherine,Stephen Guerrero,8,Jessica Hill,2:48:00,301619.0,3,8.2,telugu,Melanie Fox,2012-01-22
2137,term,Katelyn Patrick,Joseph,Cheryl,Jennifer Griffith,2,Joshua Alexander,2:47:00,,5,4.1,malayalam,Eric Guerrero,2018-02-04
2233,still,Tiffany Chapman,Kevin,Ashley,Nicolas Shaw,2,Robert Lewis,3:39:00,3470606.0,3,3.1,english,Brad Smith,2004-08-24
12980,practice,Peter Flores,Donald,Elizabeth,Jimmy Bowen,4,Sophia Schwartz,3:01:00,6729135.0,1,6.3,hindi,Marissa Harris,2008-09-09
5300,threat,Donald Wagner,Christian,Tiffany,David Ferrell,7,Zachary Richardson,2:44:00,2579962.0,3,3.7,kannada,Rita Miller,2004-10-31
2857,half,Jean Davis,Douglas,Barbara,Stephanie Thompson,6,David Phillips,2:35:00,6345527.0,5,9.5,telugu,Yesenia Mcdonald,2021-10-27
18080,listen,Alan Shah,Daniel,Lauren,Kristi Galloway,3,Julie Jones,2:41:00,9201776.0,6,2.5,kannada,David Williams,2010-04-14
12381,past,Holly Miller,Travis,Cassandra,Matthew Wilson,2,Alexander Tran,3:00:00,,6,5.2,english,Claire Wong,2007-05-09
6300,one,Nicole Stephens,Cody,Brenda,Sherri Fox,3,Kelly Castro,2:36:00,442691.0,9,4.8,english,Andrew Vasquez,2007-05-12
10065,science,Jeanne Ortiz,Frank,Rebecca,James Lyons,9,Susan Neal,3:08:00,3762278.0,1,7.9,malayalam,Megan Jackson,2019-01-13
3687,before,Amy Thomas,Brandon,Sherry,Monique Sanders,8,,3:31:00,1295216.0,5,6.5,malayalam,Samuel Hines,2012-05-17
20087,party,Kyle Mcgrath,Christopher,Mary,Mariah Martinez,9,Jenna Hart,2:55:00,2780748.0,6,7.0,malayalam,Melvin Vaughan,2018-08-27
18934,anyone,Larry Murphy,David,Diana,Brian Cruz,10,,2:38:00,1523666.0,5,7.0,kannada,Jennifer Jackson,2016-11-08
16657,leader,Tiffany Simpson,Michael,Katherine,Scott Delacruz,9,Gabriel Lawrence,3:21:00,3178323.0,4,3.1,hindi,Albert Benson,2011-07-23
18026,management,Franklin Martin,David,Michelle,Danielle Richards,1,Linda Lane,3:49:00,3937856.0,7,3.7,telugu,Charles Pena,2017-10-28
